rank,square_id,total_internet_traffic
4881,6987,287615.4041748047
4882,8549,287535.95751953125
4883,2565,287532.2802734375
4884,3694,287461.2565917969
4885,5682,287390.5887451172
4886,8546,287301.59423828125
4887,1983,287228.2502441406
4888,5022,287221.9306640625
4889,2084,287009.041015625
4890,7310,286950.7177734375
4891,8866,286911.8942871094
4892,3588,286886.4694824219
4893,4371,286622.802734375
4894,5329,286548.17822265625
4895,4671,286480.54498910904
4896,4736,286476.89013671875
4897,9578,286424.3448486328
4898,1786,286371.3583984375
4899,8100,286361.0388183594
4900,9766,286339.25830078125
4901,6181,286199.1193847656
4902,5783,286197.6016845703
4903,9437,286126.8674316406
4904,5221,285990.31591796875
4905,8927,285952.05810546875
4906,8484,285877.9909667969
4907,9230,285815.34619140625
4908,9720,285796.0524902344
4909,7182,285674.7124633789
4910,1465,285553.4501953125
4911,5582,285433.2119140625
4912,5683,285427.0654296875
4913,3642,285375.5471191406
4914,5793,285217.3332519531
4915,3689,285217.20068359375
4916,7945,285118.6423339844
4917,6481,285084.6774902344
4918,6381,284964.490234375
4919,9006,284957.1950683594
4920,7845,284951.58544921875
4921,2187,284951.29931640625
4922,2869,284946.35888671875
4923,7605,284631.84765625
4924,8965,284552.8317871094
4925,758,284375.3459472656
4926,3151,284346.677734375
4927,3264,284243.35693359375
4928,9246,284225.8635253906
4929,7304,284000.6320800781
4930,5428,283990.6081542969
4931,8901,283863.09130859375
4932,3420,283840.1984863281
4933,7944,283806.70263671875
4934,4335,283692.86682128906
4935,5997,283674.40283203125
4936,4636,283492.75939941406
4937,8534,283465.7392578125
4938,8300,283449.5446777344
4939,7347,283391.6276855469
4940,1370,283384.59521484375
4941,3023,283301.55126953125
4942,5897,283278.115234375
4943,5895,283278.115234375
4944,5795,283278.115234375
4945,5796,283278.115234375
4946,5896,283278.115234375
4947,4338,282977.9219970703
4948,8265,282953.6340332031
4949,2453,282854.6696777344
4950,8723,282642.31286621094
4951,2081,282527.4705810547
4952,5019,282475.3076171875
4953,8984,282213.0754394531
4954,4536,282153.59729003906
4955,8608,282098.6892089844
4956,8264,282062.1516113281
4957,5082,282017.4930419922
4958,8424,281973.267578125
4959,9480,281516.95947265625
4960,8298,281456.6926269531
4961,9084,281408.1262207031
4962,2083,281361.8024902344
4963,7901,281360.4831542969
4964,7811,281269.78955078125
4965,9129,281267.5546875
4966,9893,281132.14501953125
4967,2256,281070.7326660156
4968,6998,281059.3684082031
4969,7503,280875.9345703125
4970,7504,280875.9345703125
4971,5322,280794.0040283203
4972,1366,280744.9729003906
4973,9864,280673.103515625
4974,4888,280669.5114746094
4975,3540,280529.7126464844
4976,6184,279827.6905517578
4977,9248,279732.4206542969
4978,4938,279691.27282714844
4979,4982,279576.2216796875
4980,7948,279526.9365234375
4981,7404,279436.1611328125
4982,7699,279413.0048828125
4983,8017,279395.4270019531
4984,7859,279272.3446044922
4985,9015,279263.9328613281
4986,9440,279111.44287109375
4987,1758,279074.29345703125
4988,7183,278933.9652709961
4989,8481,278890.22607421875
4990,651,278781.14990234375
4991,7996,278767.54248046875
4992,8724,278475.4782714844
4993,6042,278471.8664550781
4994,6280,278441.3156738281
4995,9565,278277.5021972656
4996,4332,278257.8308105469
4997,7302,278076.4786376953
4998,4937,278004.59143066406
4999,1687,278002.0422363281
5000,3168,277931.19287109375
5001,7610,277811.0068359375
5002,8303,277578.3190917969
5003,4936,277571.57458496094
5004,5222,277130.23864746094
5005,7151,276951.28997802734
5006,4039,276943.5124511719
5007,9547,276888.748046875
5008,9665,276740.5173339844
5009,9764,276740.5173339844
5010,9666,276740.5173339844
5011,9664,276740.5173339844
5012,9564,276740.5173339844
5013,3392,276694.0987548828
5014,3391,276694.0987548828
5015,2751,276692.138671875
5016,6739,276624.89599609375
5017,7505,276597.6553955078
5018,9765,276510.353515625
5019,9201,276355.09765625
5020,9302,276355.09765625
5021,9202,276355.09765625
5022,9301,276355.09765625
5023,6433,276217.37158203125
5024,7403,276096.5925292969
5025,1992,276069.80322265625
5026,5190,276053.8972167969
5027,9326,276017.4113769531
5028,9401,275953.4416503906
5029,3742,275934.5949707031
5030,3268,275864.58203125
5031,2700,275722.091796875
5032,7506,275611.2355957031
5033,9029,275584.5539550781
5034,2769,275482.4362792969
5035,9423,275376.3874511719
5036,7414,275340.3916015625
5037,2599,275340.37451171875
5038,3265,275317.7683105469
5039,9863,275190.2482910156
5040,6888,275007.9608154297
5041,4833,274971.25817871094
5042,3150,274913.896484375
5043,5189,274729.31591796875
5044,4819,274626.9855957031
5045,5135,274617.369140625
5046,768,274440.2421875
5047,5330,274439.7756347656
5048,5118,274350.4162597656
5049,7188,274308.9822998047
5050,9303,274253.6813964844
5051,2699,274159.0046386719
5052,2698,274102.5390625
5053,9204,273970.9157714844
5054,2697,273860.0080566406
5055,1439,273852.4768066406
5056,6640,273837.1271972656
5057,7759,273761.03271484375
5058,2192,273718.8818359375
5059,2193,273718.8818359375
5060,2598,273718.8818359375
5061,2093,273705.8791503906
5062,8060,273697.8408203125
5063,7516,273681.2854003906
5064,2092,273566.0998535156
5065,4232,273555.0461425781
5066,7833,273526.7775878906
5067,2795,273477.3327636719
5068,7796,273474.29443359375
5069,1993,273348.0568847656
5070,7296,273330.4792480469
5071,2597,273278.94287109375
5072,3789,273278.7548828125
5073,4735,272658.39587402344
5074,3370,272405.0368652344
5075,8219,272367.7810058594
5076,9446,272347.6179199219
5077,9995,272296.3154296875
5078,9330,272128.7722167969
5079,1650,271924.8884277344
5080,6383,271776.8420410156
5081,5121,271763.47888183594
5082,4733,271743.9766845703
5083,5035,271692.81005859375
5084,6094,271687.8820800781
5085,8649,271585.1359863281
5086,4875,271518.12641334534
5087,7902,271476.69775390625
5088,2692,271473.43896484375
5089,3279,271395.306640625
5090,5119,271241.80615234375
5091,5018,271241.80615234375
5092,8433,271155.8190917969
5093,4835,271080.2498779297
5094,4772,271031.04042965174
5095,5693,270833.7197265625
5096,7419,270823.5256347656
5097,3229,270812.8557128906
5098,9346,270788.62646484375
5099,9542,270701.9108886719
5100,6040,270686.4187011719
5101,3941,270320.5183105469
5102,3574,270219.1728515625
5103,3883,270025.9990234375
5104,2293,269971.2209472656
5105,7435,269945.1884765625
5106,8596,269929.7463378906
5107,6544,269821.9675292969
5108,2493,269818.6806640625
5109,2336,269814.3815917969
5110,6598,269786.8132324219
5111,8828,269764.8896484375
5112,6534,269663.8212890625
5113,845,269661.16650390625
5114,3164,269419.4826660156
5115,8059,269260.93884277344
5116,7711,269198.71484375
5117,7600,269090.8205566406
5118,7303,268938.900390625
5119,7102,268777.7102050781
5120,5120,268764.47802734375
5121,3739,268665.54150390625
5122,7295,268641.2048339844
5123,7402,268628.0480957031
5124,6844,268619.9479980469
5125,3317,268360.5725097656
5126,1750,268324.9709472656
5127,5583,268275.2078857422
5128,2592,268219.1220703125
5129,7148,268204.9729003906
5130,8435,268203.3200683594
5131,8603,268024.9504394531
5132,5685,267982.44873046875
5133,1599,267925.4157714844
5134,2728,267883.85693359375
5135,7760,267881.34143066406
5136,9027,267797.0607910156
5137,8633,267777.2795410156
5138,7726,267727.3303527832
5139,2892,267658.39306640625
5140,9679,267445.1193847656
5141,7964,267437.96057128906
5142,3263,267428.3142089844
5143,5684,267300.53125
5144,3165,267141.7521972656
5145,6828,267112.99560546875
5146,9520,267007.8723144531
5147,9895,266912.1982421875
5148,4834,266738.4104003906
5149,9127,266726.85400390625
5150,8705,266624.6901855469
5151,3028,266280.2014160156
5152,3544,266112.8117675781
5153,3015,265779.6740722656
5154,8744,265773.48193359375
5155,3266,265760.958984375
5156,4431,265714.1330566406
5157,9402,265691.32421875
5158,5784,265684.1506347656
5159,9134,265610.5588378906
5160,4531,265494.8601074219
5161,2643,265086.9094238281
5162,9403,264996.2373046875
5163,8683,264781.1984863281
5164,646,264632.0732421875
5165,3586,264610.2878417969
5166,9317,264535.1188964844
5167,4483,264517.8596191406
5168,9203,264488.27685546875
5169,8632,264399.7001953125
5170,4532,264264.8044433594
5171,3329,264223.5466308594
5172,7659,264223.0646972656
5173,8533,264162.69580078125
5174,7680,264135.6315917969
5175,8801,264133.8469238281
5176,4535,264113.58435058594
5177,5787,264085.876953125
5178,5686,263998.7062988281
5179,8532,263905.7854003906
5180,2544,263713.4549560547
5181,3250,263652.8701171875
5182,6482,263647.79455566406
5183,649,263397.3337402344
5184,2980,263338.24938964844
5185,5788,263337.3898925781
5186,7082,263281.5168457031
5187,1598,263248.4807128906
5188,8048,263107.5
5189,2534,263051.3454589844
5190,2992,263038.16943359375
5191,7348,263000.095703125
5192,7376,262901.107421875
5193,4427,262784.5714416504
5194,7023,262719.1843261719
5195,2446,262627.7491455078
5196,2546,262627.7491455078
5197,2645,262627.7491455078
5198,2745,262627.7491455078
5199,2545,262627.7491455078
5200,2445,262627.7491455078
5201,2646,262627.7491455078
5202,2644,262627.7491455078
5203,7880,262614.43701171875
5204,8979,262586.9802246094
5205,2635,262585.9724121094
5206,9894,262529.01416015625
5207,1566,262525.6569824219
5208,5340,262418.2362909317
5209,3723,262366.0695800781
5210,7298,262279.6063232422
5211,1355,262145.484375
5212,761,262101.861328125
5213,2494,262024.33837890625
5214,3938,261934.84619140625
5215,6790,261905.51879882812
5216,5785,261880.53637695312
5217,5786,261812.07592773438
5218,4935,261763.49645996094
5219,6388,261747.3836669922
5220,5519,261637.5408935547
5221,6781,261596.42053222656
5222,4539,261536.77270507812
5223,8699,261528.7501220703
5224,5885,261459.10229492188
5225,6001,261436.78930664062
5226,6101,261434.04052734375
5227,2693,261406.89135742188
5228,2600,261304.87451171875
5229,7248,261141.71240234375
5230,6201,261111.07153320312
5231,1985,261071.19458007812
5232,4885,260898.353515625
5233,251,260828.5909423828
5234,2041,260769.72436523438
5235,2979,260723.79248046875
5236,3887,260700.89196777344
5237,2891,260666.83862304688
5238,1686,260635.5906982422
5239,2535,260586.24731445312
5240,3697,260523.53564453125
5241,3787,260460.6993408203
5242,2668,260389.40649414062
5243,8714,260365.30493164062
5244,9116,260338.7998046875
5245,9526,260220.10546875
5246,9626,260220.10546875
5247,9525,260220.10546875
5248,9524,260220.10546875
5249,9527,260220.10546875
5250,9627,260220.10546875
5251,9726,260220.10546875
5252,9727,260219.11791992188
5253,9825,260212.787109375
5254,9523,260203.08032226562
5255,9625,260202.75048828125
5256,9624,260173.96508789062
5257,9826,260168.037109375
5258,9725,260134.21069335938
5259,9724,260066.43188476562
5260,4331,260058.48754882812
5261,4635,260001.03588867188
5262,7037,259992.416015625
5263,9623,259973.58544921875
5264,2950,259942.546875
5265,3167,259906.06225585938
5266,3940,259868.0556640625
5267,5236,259565.7449951172
5268,9425,259423.2578125
5269,9793,259260.22705078125
5270,5694,259171.2752685547
5271,1397,259171.22143554688
5272,4537,259026.99853515625
5273,7251,258943.86749267578
5274,8064,258922.427734375
5275,6637,258918.91796875
5276,9824,258835.216796875
5277,4918,258712.09594726562
5278,1264,258711.53588867188
5279,4437,258687.90881347656
5280,3687,258573.27185058594
5281,9141,258511.22875976562
5282,7602,258494.5498046875
5283,3163,258451.50024414062
5284,3050,258343.681640625
5285,8749,258338.28247070312
5286,7959,258299.04565429688
5287,6783,258206.55114746094
5288,7917,258185.93432617188
5289,9140,258050.92431640625
5290,6883,257517.29040527344
5291,7732,257357.6690673828
5292,3688,257192.9571533203
5293,6983,257115.1713256836
5294,6982,257115.1713256836
5295,7083,257115.1713256836
5296,2455,257025.716796875
5297,6727,256993.203125
5298,8455,256956.90771484375
5299,8914,256941.37744140625
5300,4036,256734.13940429688
5301,5689,256693.07153320312
5302,4383,256522.3955078125
5303,8524,256484.69360351562
5304,7877,256476.22705078125
5305,3788,256275.0958251953
5306,9106,256202.42333984375
5307,2850,256098.15649414062
5308,3889,256085.99841308594
5309,5884,256071.98510742188
5310,7231,255985.88061523438
5311,9005,255899.02807617188
5312,8848,255874.6279296875
5313,6182,255609.66357421875
5314,3417,255539.60083007812
5315,5590,255524.37744140625
5316,9427,255459.55322265625
5317,5539,255379.2872314453
5318,5290,255373.14916992188
5319,7676,255279.037109375
5320,3942,255170.64428710938
5321,4734,255084.44262695312
5322,6281,255070.18115234375
5323,6400,254863.04956054688
5324,6283,254839.83154296875
5325,6382,254760.16943359375
5326,1746,254692.16369628906
5327,746,254592.28369140625
5328,7481,254581.81689453125
5329,2696,254474.5703125
5330,4720,254411.99755859375
5331,6540,254298.35546875
5332,351,254283.1796875
5333,6138,254259.82458496094
5334,9441,254248.53173828125
5335,9426,254181.46435546875
5336,8234,254178.86279296875
5337,7733,254069.68127441406
5338,7312,253862.4775390625
5339,2864,253708.80236816406
5340,3597,253667.6708984375
5341,7618,253587.08251953125
5342,5297,253554.26733398438
5343,6140,253534.83618164062
5344,5894,253525.02795410156
5345,9240,253420.59619140625
5346,2236,253388.63647460938
5347,3267,253320.40795898438
5348,8119,253311.0009765625
5349,1751,253194.4619140625
5350,3888,253071.08166503906
5351,5882,252999.13623046875
5352,963,252946.90112304688
5353,1588,252861.99780273438
5354,1586,252789.7225341797
5355,5528,252719.92724609375
5356,149,252692.4737548828
5357,7507,252669.71484375
5358,8583,252570.53955078125
5359,6240,252568.16235351562
5360,6139,252568.16235351562
5361,6239,252568.16235351562
5362,4419,252498.87133789062
5363,6183,252487.32421875
5364,3166,252402.0185546875
5365,5687,252294.36181640625
5366,8531,252139.90063476562
5367,8906,252080.72778320312
5368,5517,252069.91088867188
5369,5883,251867.24060058594
5370,2593,251827.88842773438
5371,3490,251823.0029296875
5372,9819,251813.24975585938
5373,3917,251783.24682617188
5374,7137,251687.9755859375
5375,7819,251686.14086914062
5376,7780,251680.12243652344
5377,5695,251440.6387939453
5378,6102,251372.68188476562
5379,4985,251325.4189453125
5380,8983,251279.15991210938
5381,4023,251212.22387695312
5382,7918,251188.46215820312
5383,9131,251007.62280273438
5384,9245,250999.54443359375
5385,9228,250907.234375
5386,9064,250818.46313476562
5387,5901,250608.43115234375
5388,450,250564.84301757812
5389,6282,250524.45874023438
5390,1356,250443.59765625
5391,3587,250423.58520507812
5392,9422,250402.6455078125
5393,3594,250282.75756835938
5394,8707,250229.38256835938
5395,2967,250075.328125
5396,9132,250027.9189453125
5397,9232,250027.9189453125
5398,9133,250027.9189453125
5399,9231,250027.9189453125
5400,2294,249992.13623046875
5401,5690,249956.173828125
5402,2681,249366.203125
5403,9892,249244.95166015625
5404,7421,249153.55883789062
5405,1456,248874.91381835938
5406,3841,248696.2216796875
5407,4730,248276.9873046875
5408,660,248223.65625
5409,1340,248051.74609375
5410,2393,248036.87548828125
5411,7382,248026.6455078125
5412,9692,247904.77197265625
5413,8624,247864.16284179688
5414,7720,247690.6199951172
5415,2744,247682.30883789062
5416,5692,247595.80004882812
5417,7297,247570.51501464844
5418,6241,247422.32946777344
5419,7695,247380.47314453125
5420,659,247185.07641601562
5421,9628,247183.65502929688
5422,6002,247115.67236328125
5423,8203,247082.86450195312
5424,6644,247015.28515625
5425,2759,246973.86328125
5426,9233,246954.36376953125
5427,9528,246886.1279296875
5428,5117,246745.9237060547
5429,2382,246702.7218017578
5430,5136,246682.89001464844
5431,9028,246642.50537109375
5432,7313,246390.9140625
5433,7603,246328.03002929688
5434,9128,246286.46606445312
5435,8335,246240.39916992188
5436,745,246201.49169921875
5437,5994,246194.29565429688
5438,5291,246191.92602539062
5439,3939,246143.62622070312
5440,5137,246008.2645263672
5441,5037,246008.2645263672
5442,5036,246008.2645263672
5443,8710,245916.4169921875
5444,8928,245869.93041992188
5445,8118,245737.74243164062
5446,5336,245698.88037109375
5447,5491,245592.44067382812
5448,5490,245592.44067382812
5449,5392,245592.44067382812
5450,5691,245592.44067382812
5451,5391,245592.44067382812
5452,5390,245592.44067382812
5453,6083,245590.54626464844
5454,7604,245427.7685546875
5455,5492,245398.15551757812
5456,1846,245277.5662841797
5457,3069,245181.1787109375
5458,9719,245070.17895507812
5459,8047,245042.52075195312
5460,6039,245005.87536621094
5461,1600,244881.12426757812
5462,2497,244848.27612304688
5463,1494,244804.162109375
5464,8397,244646.98413085938
5465,1544,244635.41870117188
5466,7703,244597.865234375
5467,5592,244452.62646484375
5468,2181,244415.755859375
5469,6925,244371.1514892578
5470,1396,244256.646484375
5471,7863,244249.4080810547
5472,2082,244225.31982421875
5473,7609,244201.3310546875
5474,2859,244174.37182617188
5475,8782,244099.46801757812
5476,8964,243978.86645507812
5477,9242,243878.94506835938
5478,5886,243828.61767578125
5479,8908,243743.69580078125
5480,8909,243743.69580078125
5481,8808,243743.69580078125
5482,8807,243743.69580078125
5483,9008,243743.69580078125
5484,8809,243743.69580078125
5485,8708,243743.69580078125
5486,8709,243743.69580078125
5487,9108,243743.69580078125
5488,9007,243733.20678710938
5489,9241,243732.88793945312
5490,7036,243645.50634765625
5491,744,243535.18579101562
5492,8024,243469.96484375
5493,757,243358.54736328125
5494,3498,243334.18701171875
5495,150,243290.3175048828
5496,2094,243010.41674804688
5497,2564,242894.93383789062
5498,6539,242843.22827148438
5499,7802,242733.427734375
5500,5314,242469.416015625
5501,2818,242433.24243164062
5502,2694,242372.05688476562
5503,1364,242286.75048828125
5504,5591,242206.28857421875
5505,8810,242204.94799804688
5506,1994,242171.02294921875
5507,7719,242020.96630859375
5508,9205,241990.64416503906
5509,9723,241923.6552734375
5510,6288,241906.1248779297
5511,1399,241866.4305419922
5512,9693,241825.3662109375
5513,5688,241732.87744140625
5514,8806,241626.29858398438
5515,9207,241339.93359375
5516,7620,241293.39880371094
5517,7614,241261.4822998047
5518,7860,241211.23010253906
5519,4439,241140.857421875
5520,9009,241084.90576171875
5521,2194,240758.142578125
5522,6937,240745.064453125
5523,8882,240726.65795898438
5524,7502,240684.8486328125
5525,5726,240607.5849609375
5526,8063,240601.91479492188
5527,6897,240570.9609375
5528,8325,240506.39331054688
5529,7514,240402.07592773438
5530,7107,240197.56811523438
5531,9105,239957.60229492188
5532,6940,239871.67236328125
5533,9104,239802.43432617188
5534,9899,239794.951171875
5535,2532,239790.17651367188
5536,4422,239715.8780670166
5537,9206,239652.28076171875
5538,2495,239598.787109375
5539,9002,239595.66552734375
5540,3079,239559.1083984375
5541,9540,239543.060546875
5542,1587,239535.20959472656
5543,7351,239278.70092773438
5544,6103,239267.21215820312
5545,8781,239244.14233398438
5546,5801,239234.79321289062
5547,2283,239048.91455078125
5548,3782,239034.52172851562
5549,3698,238945.39086914062
5550,3598,238945.39086914062
5551,4435,238868.9052734375
5552,9347,238832.70776367188
5553,9304,238263.64208984375
5554,3027,237985.419921875
5555,7396,237919.80883789062
5556,6737,237819.13598632812
5557,1567,237734.02294921875
5558,1798,237669.79272460938
5559,2186,237519.58203125
5560,6141,237507.68359375
5561,3169,237445.8681640625
5562,5641,237319.71728515625
5563,769,237305.85571289062
5564,8881,237146.61083984375
5565,8018,237042.75170898438
5566,7035,237039.0810546875
5567,7520,236929.15454101562
5568,9792,236817.25048828125
5569,9208,236684.11743164062
5570,760,236599.57373046875
5571,7395,236587.47680664062
5572,3080,236459.54235839844
5573,3684,236329.455078125
5574,8398,236212.56384277344
5575,8697,236212.56384277344
5576,8597,236212.56384277344
5577,8498,236212.56384277344
5578,8497,236212.56384277344
5579,8698,236212.56384277344
5580,8598,236212.56384277344
5581,7718,236176.82690429688
5582,2658,236155.76440429688
5583,7299,236124.74841308594
5584,3059,235886.33764648438
5585,6537,235750.64672851562
5586,8434,235699.43115234375
5587,3078,235610.43896484375
5588,9993,235609.00341796875
5589,9047,235527.46850585938
5590,7510,235503.76733398438
5591,4235,235362.8494873047
5592,4583,234934.9367980957
5593,3280,234934.2978515625
5594,2252,234930.03735351562
5595,2352,234660.36083984375
5596,1557,234468.10180664062
5597,4384,234395.92517089844
5598,1441,234372.6787109375
5599,4224,234224.72265625
5600,4321,234138.9697265625
5601,7495,234137.11157226562
5602,1540,234081.34912109375
5603,1658,234058.72924804688
5604,2921,233846.48291015625
5605,9102,233729.220703125
5606,7820,233677.63903808594
5607,4218,233643.51318359375
5608,2966,233565.37475585938
5609,6728,233482.33203125
5610,6399,233444.1904296875
5611,2596,233384.21020507812
5612,1558,233377.08813476562
5613,7150,233359.3123779297
5614,3115,233333.96655273438
5615,1339,233291.68872070312
5616,1996,233203.12963867188
5617,8843,233065.8974609375
5618,2394,232782.80297851562
5619,6936,232645.25024414062
5620,8235,232570.56860351562
5621,3987,232516.49267578125
5622,9107,232308.30029296875
5623,9522,232260.12817382812
5624,4534,232097.08374023438
5625,7862,232063.36450195312
5626,9439,231947.49389648438
5627,8883,231945.72924804688
5628,2781,231915.6251220703
5629,8729,231896.23706054688
5630,559,231887.12622070312
5631,4932,231782.6290283203
5632,1457,231745.37280273438
5633,4185,231670.84155273438
5634,4533,231654.8358154297
5635,8910,231470.18823242188
5636,2136,231432.54638671875
5637,6836,231398.90356445312
5638,6799,231267.5048828125
5639,6797,231267.5048828125
5640,6899,231267.5048828125
5641,6898,231267.5048828125
5642,6798,231267.5048828125
5643,7798,230971.7403564453
5644,2927,230897.7177734375
5645,7824,230805.34420776367
5646,6890,230760.09228515625
5647,3840,230612.16333007812
5648,9923,230477.43237304688
5649,5191,230467.078125
5650,1443,230437.31982421875
5651,5942,230321.76538085938
5652,8943,230277.7158203125
5653,1981,230277.07751464844
5654,9147,230253.75317382812
5655,4333,230118.12951660156
5656,1357,230099.41015625
5657,6726,229755.25439453125
5658,6084,229585.6405029297
5659,7033,229459.43701171875
5660,2594,229101.1162109375
5661,6238,228866.5223388672
5662,5622,228538.65161132812
5663,6740,228498.66967773438
5664,8334,228491.859375
5665,3683,228436.23376464844
5666,2695,228338.46752929688
5667,5436,228328.43188476562
5668,9841,228310.30810546875
5669,6882,228060.69354248047
5670,3617,228030.00512695312
5671,7803,228017.48950195312
5672,1045,228003.5439453125
5673,4633,227996.30249023438
5674,2922,227922.49877929688
5675,6628,227668.3701171875
5676,2295,227628.36450195312
5677,2297,227628.36450195312
5678,2095,227628.36450195312
5679,2096,227628.36450195312
5680,2496,227628.36450195312
5681,2595,227628.36450195312
5682,2397,227628.36450195312
5683,2396,227628.36450195312
5684,2395,227628.36450195312
5685,2296,227575.580078125
5686,4086,227536.59375
5687,1995,227521.06591796875
5688,2196,227385.7509765625
5689,7375,227337.8505859375
5690,2968,227225.7508544922
5691,5802,227170.28393554688
5692,2195,227105.8935546875
5693,7861,227053.6300048828
5694,3842,226944.87036132812
5695,8947,226897.85595703125
5696,3577,226872.67822265625
5697,8002,226830.39599609375
5698,1398,226829.3292236328
5699,6633,226706.02563476562
5700,7187,226384.14501953125
5701,9115,226372.486328125
5702,7960,226342.06408691406
5703,7961,226342.06408691406
5704,3269,226289.47314453125
5705,7929,226282.626953125
5706,9109,226136.451171875
5707,7415,226081.455078125
5708,9043,225909.00122070312
5709,3838,225877.10021972656
5710,4538,225743.89880371094
5711,9142,225662.44580078125
5712,4634,225660.09814453125
5713,6003,225515.9814453125
5714,9418,225487.71557617188
5715,2452,225365.56225585938
5716,8254,225365.25854492188
5717,5985,225311.43334960938
5718,4438,225261.87268066406
5719,9316,225241.19604492188
5720,3373,225119.78588867188
5721,8566,224988.48779296875
5722,9341,224937.37573242188
5723,1458,224848.33959960938
5724,5332,224824.17065429688
5725,7408,224774.01098632812
5726,7034,224726.78491210938
5727,8811,224725.626953125
5728,9999,224660.69946289062
5729,9823,224556.6438140869
5730,7316,224510.7772216797
5731,5696,224328.64892578125
5732,9234,224283.20068359375
5733,6498,224238.54516601562
5734,7496,224218.96801757812
5735,7410,224072.41430664062
5736,6735,223946.82104492188
5737,1541,223909.20446777344
5738,3223,223856.68212890625
5739,6541,223823.36499023438
5740,7451,223765.5712890625
5741,6938,223711.75463867188
5742,9103,223699.2265625
5743,8814,223689.916015625
5744,6736,223661.85913085938
5745,9926,223624.56860351562
5746,1300,223517.9571533203
5747,8907,223394.22509765625
5748,9014,223330.95727539062
5749,5887,223236.27795410156
5750,6542,223063.30712890625
5751,6641,223049.90844726562
5752,5624,223038.63916015625
5753,6642,223038.134765625
5754,452,223013.65576171875
5755,5085,222992.10375976562
5756,2197,222974.19213867188
5757,6488,222947.52026367188
5758,4234,222941.38330078125
5759,2533,222793.01245117188
5760,5182,222724.01879882812
5761,9780,222610.3046875
5762,2863,222513.31591796875
5763,6942,222482.93139648438
5764,2923,222474.74389648438
5765,6742,222469.79760742188
5766,5940,222443.92163085938
5767,551,222439.9951171875
5768,3399,222437.56762695312
5769,7422,222422.92810058594
5770,8399,222396.35876464844
5771,7409,222368.94506835938
5772,7508,222368.94506835938
5773,7509,222368.94506835938
5774,9215,222368.67065429688
5775,248,222357.35986328125
5776,4135,222344.91235351562
5777,1163,222105.10473632812
5778,3839,222014.72924804688
5779,8946,222013.6630859375
5780,8844,222013.6630859375
5781,9046,222013.6630859375
5782,8944,222013.6630859375
5783,9044,222013.6630859375
5784,9045,222013.6630859375
5785,8845,222013.6630859375
5786,8945,222013.6630859375
5787,8745,221946.5
5788,6316,221885.65966796875
5789,549,221876.9951171875
5790,7003,221809.82470703125
5791,253,221806.70239257812
5792,1882,221791.908203125
5793,2552,221746.07470703125
5794,5084,221619.98657226562
5795,7677,221533.97290039062
5796,9827,221433.1240234375
5797,2074,221432.18432617188
5798,9146,221209.73999023438
5799,3068,221123.52209472656
5800,9315,221043.328125
5801,1492,220935.54614257812
5802,7321,220909.79064941406
5803,7322,220909.79064941406
5804,6734,220746.06713867188
5805,6342,220601.1337890625
5806,7281,220432.33447265625
5807,3123,220341.99975585938
5808,8846,220289.0947265625
5809,7136,220193.6123046875
5810,4334,219957.55212402344
5811,9214,219923.92626953125
5812,6835,219916.57861328125
5813,7779,219870.44885253906
5814,3328,219869.84008789062
5815,8599,219844.92639160156
5816,3228,219841.22875976562
5817,1997,219811.95166015625
5818,3128,219673.0166015625
5819,6442,219641.09326171875
5820,6838,219586.75512695312
5821,3797,219539.99340820312
5822,2137,219451.69848632812
5823,8584,219400.375
5824,8682,219342.05908203125
5825,4732,219215.89453125
5826,2036,219073.49169921875
5827,9622,218941.57373046875
5828,6743,218855.39892578125
5829,2174,218835.17578125
5830,2037,218810.68334960938
5831,4035,218526.50122070312
5832,1837,218485.0439453125
5833,1838,218485.0439453125
5834,2139,218485.0439453125
5835,1638,218485.0439453125
5836,1839,218485.0439453125
5837,2039,218485.0439453125
5838,2038,218485.0439453125
5839,1738,218485.0439453125
5840,1937,218485.0439453125
5841,1737,218485.0439453125
5842,1939,218485.0439453125
5843,1938,218485.0439453125
5844,2138,218485.0439453125
5845,1739,218485.0439453125
5846,9918,218462.3525390625
5847,3227,218458.85620117188
5848,5520,218387.54052734375
5849,7702,218284.796875
5850,353,218250.3818359375
5851,1887,218218.61938476562
5852,2097,217823.421875
5853,1940,217794.0926513672
5854,3141,217753.39575195312
5855,3699,217717.72705078125
5856,6643,217648.81591796875
5857,6443,217641.58813476562
5858,3127,217636.02099609375
5859,3129,217578.37817382812
5860,6538,217546.2109375
5861,7797,217448.09802246094
5862,550,217446.38549804688
5863,6543,217360.66821289062
5864,2172,217319.76806640625
5865,2373,217319.76806640625
5866,2272,217319.76806640625
5867,2274,217319.76806640625
5868,2273,217319.76806640625
5869,2173,217319.76806640625
5870,5435,217274.28930664062
5871,7475,217242.6915283203
5872,254,216997.28247070312
5873,1559,216786.31176757812
5874,6636,216713.39770507812
5875,5888,216704.50811767578
5876,5083,216666.2061767578
5877,4632,216655.0245361328
5878,8630,216616.75524902344
5879,6999,216558.75659179688
5880,9113,216527.59692382812
5881,9114,216521.41357421875
5882,8767,216486.9891357422
5883,1840,216443.4832763672
5884,9216,216412.62329101562
5885,4275,216291.2099609375
5886,4630,216081.70288085938
5887,8354,215914.43505859375
5888,3460,215827.95849609375
5889,6515,215810.94958496094
5890,8430,215797.7977294922
